competicao;ano;nome
copa_do_brasil;2025;Melhor jogador
copa_do_brasil;2025;Melhor treinador
copa_do_brasil;2025;Nova Iguaçu
copa_do_brasil;2025;Novorizontino
copa_do_brasil;2025;Náutico
copa_do_brasil;2025;Olaria
copa_do_brasil;2025;Operário VG
copa_do_brasil;2025;Operário-MS
copa_do_brasil;2025;Operário-PR
copa_do_brasil;2025;Oratório
copa_do_brasil;2025;Palmeiras
copa_do_brasil;2025;Parnahyba
copa_do_brasil;2025;Paysandu
copa_do_brasil;2025;Ponte Preta
copa_do_brasil;2025;Portuguesa
copa_do_brasil;2025;Portuguesa-RJ
copa_do_brasil;2025;Pouso Alegre
copa_do_brasil;2025;Premiações
copa_do_brasil;2025;Público
copa_do_brasil;2025;Red Bull Bragantino
copa_do_brasil;2025;Remo
copa_do_brasil;2025;Retrô
copa_do_brasil;2025;Rio Branco VN
copa_do_brasil;2025;Rio Branco-ES
copa_do_brasil;2025;Sampaio Corrêa
copa_do_brasil;2025;Santa Cruz de Natal
copa_do_brasil;2025;Santos
copa_do_brasil;2025;Sousa
copa_do_brasil;2025;Sport
copa_do_brasil;2025;São José-RS
copa_do_brasil;2025;São Raimundo-RR
copa_do_brasil;2025;Tocantinópolis
copa_do_brasil;2025;Tombense
copa_do_brasil;2025;Trem
copa_do_brasil;2025;Tuna Luso
copa_do_brasil;2025;União Rondonópolis
copa_do_brasil;2025;União-TO
copa_do_brasil;2025;Vasco da Gama
copa_do_brasil;2025;Vencedor da Seletiva para a Copa do Brasil
copa_do_brasil;2025;Vila Nova
copa_do_brasil;2025;Vitória
copa_do_brasil;2025;Votuporanguense
copa_do_brasil;2025;Águia de Marabá
copa_do_brasil;2025;Águia de Marabá 08 Fluminense
